spearman,top_10_recall,fold,dataset,assay,model,split
0.9417678891712654,0.3333333333333333,0,GDPa1_cross_validation,PR_CHO,moe_stabl_baseline,train
0.9588589155867313,0.4375,1,GDPa1_cross_validation,PR_CHO,moe_stabl_baseline,train
0.9752535261738745,0.21428571428571427,2,GDPa1_cross_validation,PR_CHO,moe_stabl_baseline,train
0.9931378486874636,0.8571428571428571,3,GDPa1_cross_validation,PR_CHO,moe_stabl_baseline,train
0.9850254716629915,0.5625,4,GDPa1_cross_validation,PR_CHO,moe_stabl_baseline,train
0.9800736761872345,0.358974358974359,aggregated,GDPa1_cross_validation,PR_CHO,moe_stabl_baseline,train
0.9708087302564653,0.4809523809523809,average,GDPa1_cross_validation,PR_CHO,moe_stabl_baseline,train
0.670281454946046,0.23809523809523808,0,GDPa1_cross_validation,AC-SINS_pH7.4,moe_stabl_baseline,train
0.6078930173365368,0.10526315789473684,1,GDPa1_cross_validation,AC-SINS_pH7.4,moe_stabl_baseline,train
0.6915734928788292,0.3157894736842105,2,GDPa1_cross_validation,AC-SINS_pH7.4,moe_stabl_baseline,train
0.6453871000119956,0.17647058823529413,3,GDPa1_cross_validation,AC-SINS_pH7.4,moe_stabl_baseline,train
0.7080507050847469,0.15789473684210525,4,GDPa1_cross_validation,AC-SINS_pH7.4,moe_stabl_baseline,train
0.698703249059422,0.22916666666666666,aggregated,GDPa1_cross_validation,AC-SINS_pH7.4,moe_stabl_baseline,train
0.6646371540516309,0.19870263895031698,average,GDPa1_cross_validation,AC-SINS_pH7.4,moe_stabl_baseline,train
