spearman,top_10_recall,fold,dataset,assay,model,split
0.6984478737151459,0.0,1,GDPa1_cross_validation,PR_CHO,esm2_tap_ridge,train
0.7562011985013372,0.07142857142857142,2,GDPa1_cross_validation,PR_CHO,esm2_tap_ridge,train
0.6753897773317002,0.7142857142857143,3,GDPa1_cross_validation,PR_CHO,esm2_tap_ridge,train
0.7427984012404203,0.4375,4,GDPa1_cross_validation,PR_CHO,esm2_tap_ridge,train
0.7585583388452863,0.1794871794871795,aggregated,GDPa1_cross_validation,PR_CHO,esm2_tap_ridge,train
0.6733290142779008,0.2446428571428571,average,GDPa1_cross_validation,PR_CHO,esm2_tap_ridge,train
0.6062676263902228,0.0,0,GDPa1_cross_validation,AC-SINS_pH7.4,esm2_tap_ridge,train
0.5277579481155683,0.21052631578947367,1,GDPa1_cross_validation,AC-SINS_pH7.4,esm2_tap_ridge,train
0.7434609990851664,0.2631578947368421,2,GDPa1_cross_validation,AC-SINS_pH7.4,esm2_tap_ridge,train
0.6943831359687344,0.23529411764705882,3,GDPa1_cross_validation,AC-SINS_pH7.4,esm2_tap_ridge,train
0.6778798758678233,0.3684210526315789,4,GDPa1_cross_validation,AC-SINS_pH7.4,esm2_tap_ridge,train
0.6805212009273766,0.16666666666666666,aggregated,GDPa1_cross_validation,AC-SINS_pH7.4,esm2_tap_ridge,train
0.649949917085503,0.2154798761609907,average,GDPa1_cross_validation,AC-SINS_pH7.4,esm2_tap_ridge,train
