spearman,top_10_recall,fold,dataset,assay,model,split
0.3148584972941617,0.14285714285714285,3,GDPa1_cross_validation,PR_CHO,deepsp_ridge,train
0.6909767795881636,0.25,4,GDPa1_cross_validation,PR_CHO,deepsp_ridge,train
0.6316611883002057,0.08974358974358974,aggregated,GDPa1_cross_validation,PR_CHO,deepsp_ridge,train
0.5370800905854779,0.17678571428571427,average,GDPa1_cross_validation,PR_CHO,deepsp_ridge,train
0.6085177574160725,0.38095238095238093,0,GDPa1_cross_validation,AC-SINS_pH7.4,deepsp_ridge,train
0.20319075000405087,0.15789473684210525,1,GDPa1_cross_validation,AC-SINS_pH7.4,deepsp_ridge,train
0.6147060935809836,0.47368421052631576,2,GDPa1_cross_validation,AC-SINS_pH7.4,deepsp_ridge,train
0.5396704587778146,0.058823529411764705,3,GDPa1_cross_validation,AC-SINS_pH7.4,deepsp_ridge,train
0.6444443165589899,0.21052631578947367,4,GDPa1_cross_validation,AC-SINS_pH7.4,deepsp_ridge,train
0.5669777863585401,0.2708333333333333,aggregated,GDPa1_cross_validation,AC-SINS_pH7.4,deepsp_ridge,train
0.5221058752675823,0.25637623470440807,average,GDPa1_cross_validation,AC-SINS_pH7.4,deepsp_ridge,train
