spearman,top_10_recall,fold,dataset,assay,model,split
0.6669803455313612,0.125,1,GDPa1_cross_validation,PR_CHO,esm2_tap_xgb,train
0.8060096166144155,0.21428571428571427,2,GDPa1_cross_validation,PR_CHO,esm2_tap_xgb,train
0.7554572476931725,0.5,3,GDPa1_cross_validation,PR_CHO,esm2_tap_xgb,train
0.7917174010018575,0.4375,4,GDPa1_cross_validation,PR_CHO,esm2_tap_xgb,train
0.7779074199289643,0.2692307692307692,aggregated,GDPa1_cross_validation,PR_CHO,esm2_tap_xgb,train
0.7363634825278609,0.2998015873015873,average,GDPa1_cross_validation,PR_CHO,esm2_tap_xgb,train
0.7040915045241334,0.2857142857142857,0,GDPa1_cross_validation,AC-SINS_pH7.4,esm2_tap_xgb,train
0.4711615234239619,0.10526315789473684,1,GDPa1_cross_validation,AC-SINS_pH7.4,esm2_tap_xgb,train
0.6999194305720631,0.15789473684210525,2,GDPa1_cross_validation,AC-SINS_pH7.4,esm2_tap_xgb,train
0.7314303711997119,0.11764705882352941,3,GDPa1_cross_validation,AC-SINS_pH7.4,esm2_tap_xgb,train
0.7828331295654082,0.2631578947368421,4,GDPa1_cross_validation,AC-SINS_pH7.4,esm2_tap_xgb,train
0.7064830486363408,0.17708333333333334,aggregated,GDPa1_cross_validation,AC-SINS_pH7.4,esm2_tap_xgb,train
0.6778871918570557,0.18593542680229985,average,GDPa1_cross_validation,AC-SINS_pH7.4,esm2_tap_xgb,train
